,Gene,ProteinGroup,m_00h,m_01h,m_02h,m_03h,m_04h,m_05h,m_06h,m_08h,m_10h,m_12h,m_14h,m_16h,m_18h,m_20h,p_00h,p_01h,p_02h,p_03h,p_04h,p_05h,p_06h,p_08h,p_10h,p_12h,p_14h,p_16h,p_18h,p_20h,ms_00h,ms_01h,ms_02h,ms_03h,ms_04h,ms_05h,ms_06h,ms_08h,ms_10h,ms_12h,ms_14h,ms_16h,ms_18h,ms_20h,ps_00h,ps_01h,ps_02h,ps_03h,ps_04h,ps_05h,ps_06h,ps_08h,ps_10h,ps_12h,ps_14h,ps_16h,ps_18h,ps_20h,n
3697,FBgn0261241,FBtr0081979,26.3575353322,20.9450065408,3.99426938493,23.4550845028,26.9079489203,31.0428571301,30.0278642725,26.7549446175,23.2867460187,21.1656447443,22.4411182986,23.5965009951,17.8139688524,16.9731429691,0.0849895842567,0.0792305885474,0.0701969080531,0.0596098014035,0.0417863829645,0.0485035850084,0.0566668784859,0.0531892334998,0.0569596095454,0.0493037165709,0.0500667688658,0.0472097137257,0.0569791249493,0.0549202498313,4.56888585303,3.63066359846,0.692377365941,4.06576724324,4.66429602034,5.38105209731,5.20511051364,4.6377738442,4.03658699901,3.66890961632,3.89000362243,4.09028075724,3.08792112959,2.94217011627,0.0144341682125,0.0134560917396,0.0119218606339,0.0101238040884,0.00709677175124,0.00823758477047,0.00962399408466,0.00903336979638,0.00967370993385,0.00837347475824,0.00850306740511,0.00801784071709,0.00967702432379,0.00932735618454,14
3698,FBgn0045063,FBtr0346633;FBtr0087946;FBtr0339637;FBtr0087947,26.2781719289,38.2560592912,32.5196418744,15.0851929235,14.0341563797,18.0595039474,24.5105769027,25.4377925794,26.2423160373,26.2074408796,17.0551762181,12.6990034872,18.3393450441,11.1843977145,0.0559389539181,0.0567234731574,0.0650311806243,0.0375749587894,0.042788303804,0.0321775835155,0.0349950223856,0.0556110951316,0.0563878082093,0.0551349192749,0.0643832692127,0.076697489113,0.0661884440792,0.0660928185998,4.55512878789,6.63140790235,5.63704192494,2.61490779278,2.43271829988,3.13048284136,4.24872912618,4.40945517794,4.54891343149,4.54286807814,2.95638997962,2.20127931725,3.17899124747,1.93873349113,0.0095003673397,0.00963360581551,0.0110445416153,0.00638152640101,0.00726693253104,0.00546486557379,0.00594336405022,0.00944468558861,0.00957659830844,0.00936381447394,0.0109345038691,0.0130258839247,0.0112410849391,0.0112248444283,14
3703,FBgn0003082,FBtr0088839;FBtr0088838,37.2160016174,18.8775359618,2.88606548478,32.4289978942,33.2598438007,48.9598174094,45.6383129492,40.9411549842,32.7645594287,29.8581208194,24.8204028017,18.2585613868,20.8472718177,13.5915506478,,0.04716209614,0.0554003287688,,0.0469384496106,,0.0412887401635,0.0394835652969,0.047654664936,0.0335981097699,0.0515616488093,0.0479805721822,0.0553730072032,0.0494852098277,6.45112151621,3.27228270432,0.500278330206,5.62132945434,5.76535051171,8.48682603701,7.91106754717,7.09684958994,5.67949659054,5.17568672831,4.30243517833,3.16498799169,3.61372199949,2.35599583546,,0.00800975360562,0.0094088901772,,0.00797177069685,,0.00701225480763,0.00670567373768,0.00809340880785,0.00570612001792,0.00875694967493,0.00814875911993,0.00940425003128,0.00840429858473,11
3705,FBgn0086446,FBtr0081157,30.4924269701,27.8218021528,40.5172516265,55.3271372063,57.7175113287,49.1592365836,40.6702402726,38.5818067519,35.6067131213,30.7990436608,39.6010744432,35.7938332693,27.7255262223,23.3871581046,,,,0.0440529019807,0.0407091326658,0.041636114354,0.0501214119969,0.0508616312692,,0.039257186611,0.0356741584435,0.0422937834675,0.0434295799782,0.0385165770306,5.28563905739,4.82270579019,7.02336904521,9.59055432478,10.004908185,8.52139389142,7.04988850737,6.68787384069,6.17216313296,5.33878881675,6.86455643549,6.20459904117,4.80601706223,4.05399269924,,,,0.00748170499951,0.00691381742625,0.00707125094866,0.00851234769695,0.00863806250758,,0.00666722681431,0.00605870482032,0.00718294588982,0.00737584338465,0.00654144571588,10
3706,FBgn0039689,FBtr0085473,21.3903375547,17.1399102574,5.86043322535,13.6402415126,17.9319573805,16.2886027852,13.181047489,12.4509971129,12.9588572984,13.1857794608,18.992749514,23.9572443406,16.0980559454,21.2267749787,0.108478324466,0.0866191204876,0.0739926541238,0.029101760697,0.0327423593062,0.0230609625544,0.0278691677827,0.0412945947847,0.0448639621694,0.0303230346769,0.0377283498646,0.043724262578,0.0250987610362,0.0336404581965,3.70785847058,2.97107800522,1.01586321022,2.36443604053,3.10837357744,2.82351008518,2.28483811713,2.15828922729,2.24632307367,2.28565836981,3.2922541304,4.1528129761,2.79048018501,3.67950609506,0.0184233679509,0.014710919773,0.0125665094783,0.00494248457449,0.00556078401881,0.00391654831076,0.00473314770553,0.00701324912462,0.00761945104564,0.00514989909727,0.00640757750598,0.00742589067283,0.00426263690887,0.0057133122441,14
3707,FBgn0015924,FBtr0331233;FBtr0331232;FBtr0304741;FBtr0078088;FBtr0078087,83.522192638,90.1386604571,29.595659958,15.5846754032,15.6240931857,31.0632184381,48.474021566,47.3450725263,36.4675275072,31.2388260234,22.092104075,15.6442043648,19.0591140354,18.1314764842,1.01226400354,0.891209952756,0.870230893496,0.683663631615,0.6348360909,0.621546100802,0.575450716642,0.709619118885,0.51097182195,0.455665167121,0.350801095468,0.309773861718,0.315952438613,0.203096809038,14.4779608392,15.6248771133,5.13019105881,2.70148942518,2.7083222093,5.38458158105,8.40261688285,8.206921829,6.32137900691,5.41502187077,3.82950456102,2.71180833501,3.3037579345,3.14295875389,0.171917406472,0.15135824564,0.147795276448,0.11610970857,0.107817104926,0.105560005373,0.0977314163221,0.120517847197,0.0867806719423,0.0773876908368,0.0595781479038,0.0526103059214,0.0536596417782,0.0344928561625,14
3708,FBgn0038876,FBtr0300616;FBtr0084055,28.5874468889,25.6248631303,31.3415939711,27.4888293556,26.5425497937,19.5759825921,14.4765324204,15.5890349133,17.0115893986,15.5227361213,17.5238141896,25.8704127624,17.9318123807,35.1035465841,0.158794890503,0.174949741903,0.13977322626,0.154901567412,0.173353381859,0.148016532894,0.134435763277,0.153184211863,0.167926148017,0.174157416502,0.160518100672,0.224805744406,0.144162240611,0.308591228238,4.95542470186,4.44188248887,5.43283594241,4.76498739266,4.60095675591,3.39335331612,2.50940094903,2.70224511435,2.94883452346,2.69075270396,3.03762494228,4.48444672055,3.10834844277,6.08494289613,0.0269688595473,0.0297125115442,0.0237383236675,0.0263076387532,0.0294413944466,0.0251383219804,0.0228318380174,0.026015972438,0.0285196626028,0.0295779473124,0.0272615201795,0.0381797835379,0.0244837299662,0.0524094538907,14
3709,FBgn0039691,FBtr0085476,61.9136788249,58.9810143093,83.2212096082,63.8957243554,61.3645032801,37.1748062132,26.8089036687,27.5359067944,28.5988309107,27.7780288055,22.3255792447,23.1826190009,20.9018509326,20.52476268,0.14612353871,0.130522924782,0.201428241999,0.245384737884,0.229881700976,0.212509088369,0.229095230197,0.202766998711,0.249617629004,0.224271022337,0.23083405269,0.246526389016,0.19222477749,0.254785307973,10.732283111,10.2239271798,14.4257876337,11.0758561981,10.6370875494,6.4439805944,4.64712725084,4.77314792212,4.95739803872,4.81511800079,3.86997577301,4.01853734254,3.62318288962,3.55781740073,0.0248168261557,0.0221673028333,0.0342094758222,0.0416748077354,0.0390418563627,0.0360913864332,0.0389082864479,0.0344368429724,0.0423936989145,0.0380889692534,0.039203598592,0.0418686995472,0.0326464095239,0.0432713493721,14
3710,FBgn0003189,FBtr0340156;FBtr0340155;FBtr0089734,9.52680178281,11.6951144384,11.832639458,6.49281628115,5.81375900388,4.13005329366,3.93081408058,3.20875292537,13.5032730636,22.4475371899,17.8650545256,12.9285929152,12.2198702821,7.82298619293,1.56090055513,1.09065738125,1.30255563748,2.13121872053,2.05145926454,2.03713495803,2.44914416649,2.15278324191,2.02526959242,1.96822606664,1.72756210497,1.42766889228,1.86495054887,1.34570419564,1.65140136745,2.02726249756,2.05110145324,1.12548218486,1.00777257551,0.715914512788,0.681377853328,0.556213836453,2.34069356228,3.89111629027,3.09677645716,2.24107696434,2.11822508267,1.35605740426,0.265094851009,0.185231310883,0.22121895691,0.361954582775,0.348408671068,0.345975908848,0.415949309377,0.365616983665,0.343960759761,0.33427279795,0.293399741143,0.242467510851,0.316733046359,0.22854707308,14
3711,FBgn0039407,FBtr0346731;FBtr0084969,13.396290512,11.3074097651,6.19961608249,24.0956243255,24.2417117284,25.9800057207,20.7595867666,18.0196159979,19.1324586428,15.4529463439,13.6523148718,12.1356940351,8.97116973612,5.29087830056,0.0542079375867,0.0868903846027,0.0658215544847,0.10943457926,0.0993002299824,0.129508123776,0.137275254553,0.133102861186,0.168663830286,0.104666966072,0.150674530914,0.168302795313,0.185536848552,0.141701348172,2.32214891991,1.96005672986,1.0746580762,4.17680013375,4.2021233159,4.50344385782,3.59852243759,3.12356855724,3.31647168542,2.67865515681,2.36652886898,2.10363374628,1.55508661853,0.917135032273,0.00920638095153,0.0147569897932,0.0111787744081,0.0185857730582,0.0168646103595,0.0219949545561,0.0233140817544,0.0226054651841,0.0286449465427,0.0177760675945,0.025589741891,0.0285836303287,0.0315105680896,0.0240657853941,14
3713,FBgn0037737,FBtr0082126;FBtr0113210,54.1345327299,58.4696339466,61.1201120404,30.2990341311,27.2348639638,36.2319089341,37.8256959788,40.4710455828,43.9129891726,38.4605231224,27.9611046954,20.7919391683,24.6533722641,14.9021785028,,,0.0331125665193,0.0534175637262,0.0592292510262,0.0603221136481,0.0622151078325,0.0784519239293,0.0863693233169,0.0859946275608,0.110677710493,0.131764104474,0.0985703538742,0.151798618182,9.38382506682,10.1352831364,10.5947241166,5.25211582408,4.72096435061,6.28053625162,6.55680757175,7.01535956568,7.61199529722,6.66685021111,4.84685286646,3.60413048966,4.27348165704,2.58318358234,,,0.00562365799608,0.00907214815874,0.0100591734845,0.0102447793215,0.0105662751462,0.0133238475808,0.0146684955817,0.0146048592947,0.0187968996977,0.0223780980338,0.0167406521756,0.0257806507519,12
3714,FBgn0037468,FBtr0334668;FBtr0081637;FBtr0081636;FBtr0081635,477.342086713,409.559890982,584.446158109,732.412056114,731.902332541,527.385709954,302.952508474,192.87985045,127.450002069,104.681867236,83.3873881714,106.286187297,86.3521600912,77.7233718352,0.149954412508,0.154378554586,0.133011138787,0.283543207252,0.350350289637,0.254348162924,0.302918100306,0.254256440526,0.307592039555,0.260515030576,0.184781602419,0.174182786527,0.340850190988,0.126586667803,82.7437573183,70.9942097504,101.309464257,126.958269792,126.869912941,91.4184531645,52.5146001953,33.4343104904,22.0925251198,18.1458355743,14.4545934715,18.4239327159,14.9685149862,13.4727776915,0.025467440902,0.0262188131026,0.0225898875513,0.0481554343957,0.0595015854961,0.0431971070373,0.0514459607336,0.0431815294046,0.0522397571255,0.0442444542601,0.0313823011987,0.0295822560193,0.0578881404706,0.0214987903813,14
3715,FBgn0010215,FBtr0070038,99.4990361575,112.632754128,159.600183971,201.494859841,203.532100571,173.169615304,155.099341662,164.128482381,152.447184612,139.407703715,111.527525924,97.638745562,96.1955526126,68.7153638355,0.0437361669744,0.0211878740821,0.226074245663,0.653063478201,0.745644554599,0.839474616851,0.945326167944,0.955142416137,1.0780699457,0.990231112462,0.864551910943,0.80056090135,0.745176184904,0.823959870701,17.2474297373,19.5240636288,27.6655238623,34.9276593196,35.2808000907,30.0176854765,26.8853357874,28.4504712514,26.4256037726,24.165305188,19.3324804082,16.924961977,16.6747950412,11.9113054296,0.00742791245069,0.0035984331638,0.0383952188843,0.110912745135,0.126636211037,0.142571797894,0.160549048959,0.162216187101,0.183093529368,0.168175460223,0.146830788974,0.135962904343,0.126556665678,0.139936857888,14
3716,FBgn0053129,FBtr0340550;FBtr0080169,129.706616833,115.147209441,64.1179774095,29.0823932606,30.6596458851,52.1137531785,77.7260118988,98.6813161647,128.589766604,133.642829562,158.459710999,90.948657347,139.643231943,60.1414990003,2.16312640601,2.20358183843,2.21226619319,1.02965222847,0.96205086914,0.977994954177,0.762974233318,0.794511126122,0.698631946454,0.669124655662,0.684932132872,0.679741035418,0.536712639777,0.668890470815,22.4836927742,19.9599260554,11.1143821385,5.04122003314,5.31462523251,9.03353772061,13.4732353272,17.105683961,22.2900949606,23.1660064438,27.4678312192,15.7652841462,24.2061322827,10.425088708,0.367373610336,0.374244340693,0.375719244219,0.174870527913,0.163389481142,0.166097337727,0.129579389308,0.13493544346,0.118651845658,0.11364048806,0.116325143916,0.115443516191,0.0911523522803,0.113600715381,14
3717,FBgn0012036,FBtr0332597;FBtr0079806,85.068176986,58.9016607413,4.35972042269,2.36641172587,2.763220204,2.43321659041,2.93336622368,2.8419467932,4.20372532948,3.72708649512,5.92058596678,7.48249381404,9.07947106992,63.3910443686,6.97304898984,7.17776557741,6.55405326677,5.84564410293,6.53785548148,5.81344368639,4.96354784382,5.12611115883,5.35073345844,5.36322331698,4.56348206259,4.59626794125,4.38237911382,5.04336584603,14.7459459117,10.2101718195,0.755725628794,0.410200154168,0.478983999821,0.421780288527,0.508477567125,0.492630677902,0.728685021033,0.646063167361,1.02629024772,1.29703554226,1.57385986214,10.9883736159,1.18426467142,1.21903262194,1.11310471929,0.992792364266,1.11035377563,0.987323620856,0.842981938731,0.870590806977,0.908739435249,0.910860644814,0.775036944849,0.780605119957,0.744279406155,0.856537793608,14
3718,FBgn0038871,FBtr0347217;FBtr0084107,4.0817607542,2.9480625536,1.94672644493,6.13625718445,7.5313625209,6.31136758006,6.06333728972,5.93039404337,6.57327412298,6.44469115151,8.71450378748,8.30889138577,6.82602451528,6.71421148699,0.0427174628876,0.0414838942031,0.0257170090337,0.0206662273342,0.0253672929947,0.0199139085114,0.0232248919477,0.0272001797349,0.0288082490214,0.0233954565783,0.0312707026934,0.0334798464219,0.0304227583912,0.0351064553422,0.707543354502,0.511025068362,0.337450782171,1.06367527492,1.30550657496,1.09402938046,1.05103514483,1.02799040601,1.13942896292,1.11714004584,1.51059545473,1.44028551336,1.18324139367,1.16385942352,0.00725490129554,0.00704539870709,0.00436763678234,0.00350983952056,0.00430824291452,0.00338206978816,0.00394438918631,0.0046195304182,0.00489263614971,0.00397335695443,0.00531084587302,0.00568603481485,0.00516683562989,0.00596228921681,14
3720,FBgn0001224,FBtr0309504;FBtr0076453,52.2160972993,40.7432206016,64.3012179726,89.2247965919,87.3799134665,60.2537851047,44.1176919186,42.3622890605,31.0585428824,32.9378191645,36.8980827586,50.5921337289,47.0768106744,35.5377784977,0.124773686775,0.141084661407,0.0619067644499,0.477073565267,0.397882007528,0.353824031542,0.457987500192,0.418215106917,0.458436354483,0.356552285016,0.394755639813,0.388401424283,0.303975835201,0.238997346167,9.05127832494,7.0625391133,11.1461455491,15.4664655003,15.1466685122,10.4445526824,7.64747902012,7.34319278154,5.38377110768,5.70952989777,6.39601260872,8.76977612494,8.16042060023,6.16021382045,0.0211908835554,0.0239610506718,0.010513907785,0.081023576607,0.0675741136473,0.0600915469064,0.0777821032403,0.0710273765314,0.0778583342091,0.0605548986207,0.067043148378,0.0659639830117,0.0516256006686,0.0405900079062,14
3721,FBgn0053123,FBtr0345640;FBtr0077562,60.1062962688,50.3214634316,11.7795387208,11.3024865478,12.6253821263,16.2705823364,21.6289673871,25.3733525955,32.8982120635,36.6372307211,36.214521655,35.9424610233,27.5073973342,21.4557476461,2.38655826598,2.39434491216,3.06247428222,2.59113824572,2.61678148652,2.86226575297,3.04401271007,2.47543141562,2.78640937777,2.65944215959,2.23689463299,1.97378795677,2.61442012265,2.25865430841,10.4189865721,8.7228574098,2.04189682906,1.95920332617,2.18851759312,2.82038637226,3.74922320563,4.39828497834,5.70266429667,6.35079581707,6.27752229403,6.23036257459,4.76820601585,3.71919683123,0.405320060822,0.40664250241,0.520113956583,0.44006481062,0.444419919008,0.486111630132,0.516978543695,0.420413792633,0.473228596414,0.451665175429,0.37990200433,0.335217399085,0.444018877825,0.383597549119,14
3722,FBgn0034110,FBtr0087141;FBtr0329958,9.41619123066,14.6670803089,10.7371291037,27.1314150855,34.2948564986,21.5193844042,18.407976555,17.1653972647,22.6847137754,24.1752381384,15.2091304846,16.5716875375,15.151299157,14.6924076817,0.0810552788179,0.0789202936244,0.0840411356241,0.110671855871,0.0915038260994,0.101940664139,0.0964470779231,0.119209845105,0.100106216166,0.0985254684451,0.119043964171,0.0984376491273,0.0990679966753,0.101675254645,1.63222783773,2.54243103098,1.86120275078,4.70303224465,5.9447623882,3.73022779752,3.1908880176,2.97549599142,3.9322291156,4.19060060555,2.63639146195,2.87258075524,2.62636682456,2.54682134569,0.0137659871995,0.0134033929395,0.0142730888612,0.0187959053808,0.0155405115763,0.0173130473192,0.0163800465495,0.0202459509819,0.0170014946643,0.0167330290787,0.0202177786674,0.0167181143239,0.0168251691192,0.0172679716159,14
3725,FBgn0031115,FBtr0339682;FBtr0089642;FBtr0089643,24.6277798146,20.5267094219,3.13100727,9.47008085372,10.661423939,11.5567912137,13.5972768049,15.0315941973,16.9698667038,16.6600757558,15.5018278255,15.3477286801,14.135175316,13.2309880919,,,0.0678082226081,0.041768819101,0.028451897745,0.0346400371875,0.0402015370087,,0.0278186228864,0.0302305316622,0.0338580549507,0.0314564893391,0.0347647406188,0.0329380988079,4.26904539322,3.5581548542,0.542737196074,1.6415692095,1.84807981452,2.00328517887,2.35698842288,2.60561684585,2.94160219965,2.88790220603,2.6871284039,2.66041644482,2.45022919319,2.29349495516,,,0.0115161793045,0.00709378880029,0.0048321153893,0.00588307529711,0.00682761014377,,0.00472456343557,0.00513418888893,0.005750267692,0.00534239886531,0.00590425424886,0.00559402734997,11
3726,FBgn0039207,FBtr0306025;FBtr0089906,46.5352653651,58.2015718764,66.3678285453,14.8314132268,4.32851621019,3.04462805797,2.30897392018,2.74813071942,2.88418452191,6.06531986644,9.03016836236,10.6974150936,11.1284403001,12.5145455541,1.83079859193,1.354369035,1.24777589855,0.922005260209,0.772419688836,0.776322769629,0.747166756109,0.854072139015,0.734306104897,0.559662754837,0.580641814096,0.530897049396,0.432129589942,0.331473039384,8.06654768414,10.0888165384,11.5043773674,2.57091693963,0.750316606926,0.527763991832,0.400243730909,0.476368348101,0.499952279057,1.05137880999,1.56531359861,1.85431861778,1.92903368287,2.16930488449,0.310932863954,0.230018662216,0.211915464334,0.156588352974,0.131183554042,0.131846432031,0.126894733452,0.145050961574,0.124710550478,0.0950500748562,0.0986130440476,0.0901646640766,0.0733905365626,0.0562955761018,14
3727,FBgn0039341,FBtr0084878,39.5708755312,43.2271186817,35.0721567615,12.8944346003,11.7557540082,7.78285707034,5.22382475966,3.62012887363,5.03254230376,7.42856905907,17.3748037874,20.8358050845,17.6583150836,36.3101215594,1.06688761923,1.00713145229,1.0510215958,0.586106127206,0.550061176087,0.529316301675,0.465637538545,0.469950442821,0.38873123461,0.392507465277,0.362471307038,0.365995788994,0.405243217903,0.433222452564,6.85932167511,7.49310466714,6.07950170011,2.23515587045,2.0377739232,1.34910131455,0.905511791688,0.627522846443,0.872354377852,1.28768808064,3.01179507957,3.6117343252,3.0609396879,6.29409383782,0.181194383929,0.171045721916,0.178499784903,0.0995410732323,0.093419395003,0.089896198491,0.0790813440989,0.0798138242769,0.0660199962018,0.0666613306563,0.0615601530912,0.0621587319153,0.0688243015347,0.0735761423995,14
